wordpress_title,royal_road_title,url,same,slug
4.33,4.33,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/215113/433,TRUE,4-33
4.34,4.34,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/215915/434,TRUE,4-34
4.35 E,4.35 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/217020/435-e,TRUE,4-35-e
4.36 O,4.36 O,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/217776/436-o,TRUE,4-36-o
4.37 O,4.37 O,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/217777/437-o,TRUE,4-37-o
4.38 B,4.38 B,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/218795/438-b,TRUE,4-38-n
4.39 G,4.39 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/219608/439-g,TRUE,4-39-g
4.40 L,4.40 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/220756/440-l,TRUE,4-40-l
4.41 L,4.41 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/221512/441-l,TRUE,4-41-l
4.42 L,4.42 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/221513/442-l,TRUE,4-42-l
4.43,4.43,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/222668/443,TRUE,4-43
4.44 M,4.44 M,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/223656/444-m,TRUE,4-44-m
4.45,4.45,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/224948/445,TRUE,4-45
4.46,4.46,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/225794/446,TRUE,4-46
4.47,4.47,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/227001/447,TRUE,4-47
S02 – The Antinium Wars (Pt.3),S02 – The Antinium Wars (Pt.3),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/228014/s02-the-antinium-wars-pt3,TRUE,s02-the-antinium-wars-pt-3
S02 – The Antinium Wars (Pt.4),S02 – The Antinium Wars (Pt.4),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/228944/s02-the-antinium-wars-pt4,TRUE,s02-the-antinium-wars-pt-4
S02 – The Antinium Wars (Pt.5),S02 – The Antinium Wars (Pt.5),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/228945/s02-the-antinium-wars-pt5,TRUE,s02-the-antinium-wars-pt-5
4.48,4.48,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/231712/448,TRUE,4-48
4.49,4.49,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/232638/449,TRUE,4-49
The Depthless Doctor,The Depthless Doctor,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/232639/the-depthless-doctor,TRUE,the-depthless-doctor
5.00,5.00,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/234005/500,TRUE,5-00
5.01,5.01,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/235029/501,TRUE,5-01
5.02,5.02,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/236452/502,TRUE,5-02
5.03,5.03,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/237338/503,TRUE,5-03
5.04,5.04,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/237340/504,TRUE,5-04
5.05,5.05,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/238640/505,TRUE,5-05
5.06 M,5.06 M,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/239596/506-m,TRUE,5-06-m
5.07,5.07,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/239597/507,TRUE,5-07
5.08,5.08,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/240839/508,TRUE,5-08
Interlude – Flos,Interlude – Flos,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/241843/interlude-flos,TRUE,interlude-flos
5.09 E,5.09 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/243014/509-e,TRUE,5-09-e
5.10 E,5.10 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/243967/510-e,TRUE,5-10-e
5.11 E,5.11 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/282891/511-e,TRUE,5-11-e
5.12,5.12,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/283762/512,TRUE,5-12
5.13,5.13,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/284925/513,TRUE,5-13
5.14,5.14,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/285713/514,TRUE,5-14
5.15,5.15,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/286787/515,TRUE,5-15
5.16 S,5.16 S,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/287700/516-s,TRUE,5-16-s
5.17 S,5.17 S,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/287701/517-s,TRUE,5-17-s
5.18 S,5.18 S,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/288607/518-s,TRUE,5-18-s
5.19 G,5.19 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/289424/519-g,TRUE,5-19-g
5.20 G,5.20 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/290609/520-g,TRUE,5-20-g
5.21 E,5.21 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/291446/521-e,TRUE,5-21-e
5.22 G,5.22 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/292813/522-g,TRUE,5-22-g
5.23 G,5.23 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/293469/523-g,TRUE,5-23-g
5.24 L,5.24 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/295212/524-l,TRUE,5-24-l
5.25 L,5.25 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/296185/525-l,TRUE,5-25-l
5.26 L,5.26 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/296938/526-l,TRUE,5-26-l
5.27,5.27,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/297955/527,TRUE,5-27
5.28,5.28,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/298778/528,TRUE,5-28
5.29,5.29,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/299718/529,TRUE,5-29
5.30 G,5.30 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/300451/530-g,TRUE,5-30-g
5.31 G,5.31 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/301470/531-g,TRUE,5-31-g
5.32 G,5.32 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/302227/532-g,TRUE,5-32-g
5.33 B,5.33 B,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/303468/533-b,TRUE,5-33-b
Interlude – Blackmage,Interlude – Blackmage,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/304375/interlude-blackmage,TRUE,interlude-blackmage
5.34,5.34,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/304376/534,TRUE,5-34
5.35 H,5.35 H,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/305493/535-h,TRUE,5-35-h
5.36,5.36,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/306383/536,TRUE,5-36
5.37 G,5.37 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/307494/537-g,TRUE,5-37-g
5.38,5.38,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/308283/538,TRUE,5-38
5.39,5.39,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/309301/539,TRUE,5-39
5.40,5.40,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/310173/540,TRUE,5-40
5.41,5.41,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/311328/541,TRUE,5-41
5.42,5.42,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/312216/542,TRUE,5-42
5.43,5.43,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/313361/543,TRUE,5-43
Interlude – Niers,Interlude – Niers,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/313362/interlude-niers,TRUE,interlude-niers
5.44,5.44,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/314325/544,TRUE,5-44
5.45,5.45,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/315424/545,TRUE,5-45
5.46,5.46,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/316223/546,TRUE,5-46
5.47 G,5.47 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/317477/547-g,TRUE,5-47-g
5.48 G,5.48 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/318340/548-g,TRUE,5-48-g
5.49,5.49,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/319482/549,TRUE,5-49
5.50 G,5.50 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/320223/550-g,TRUE,5-50-g
Interlude – Bird,Interlude – Bird,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/320224/interlude-bird,TRUE,interlude-bird
5.51 G,5.51 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/323762/551-g,TRUE,5-51-g
5.52,5.52,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/324628/552,TRUE,5-52
5.53,5.53,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/325993/553,TRUE,5-53
5.54 (Non-Canon),5.54 (Non-Canon),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/326987/554-non-canon,TRUE,5-54
5.54,5.54,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/328454/554,TRUE,5-54-2
Interlude – Krshia,Interlude – Krshia,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/329323/interlude-krshia,TRUE,interlude-krshia
5.55 G,5.55 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/330477/555-g,TRUE,5-55-g
5.56 G,5.56 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/331394/556-g,TRUE,5-56-g
5.57,5.57,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/332622/557,TRUE,5-57
5.58,5.58,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/333467/558,TRUE,5-58
5.59,5.59,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/334555/559,TRUE,5-59
5.60,5.60,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/335631/560,TRUE,5-60
Interlude – Pebblesnatch and Garry,Interlude – Pebblesnatch and Garry,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/335630/interlude-pebblesnatch-and-garry,TRUE,interlude-pebblesnatch-and-garry
5.61,5.61,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/336910/561,TRUE,5-61
5.62,5.62,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/339138/562,TRUE,5-62
Interlude,Interlude,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/340125/interlude,TRUE,interlude-5
6.00,6.00,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/345917/600,TRUE,6-00
6.01,6.01,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/346888/601,TRUE,6-01
6.02,6.02,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/348145/602,TRUE,6-02
6.03,6.03,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/349126/603,TRUE,6-03
6.04 D,6.04 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/350156/604-d,TRUE,6-04-d
6.05 D,6.05 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/351147/605-d,TRUE,6-05-d
6.06 D,6.06 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/352388/606-d,TRUE,6-06-d
6.07 D,6.07 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/353228/607-d,TRUE,6-07-d
6.08,6.08,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/354452/608,TRUE,6-08
6.09,6.09,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/355391/609,TRUE,6-09
6.10,6.10,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/356649/610,TRUE,6-10
6.11,6.11,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/357607/611,TRUE,6-11
6.12 K,6.12 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/358772/612-k,TRUE,6-12-k
6.13 K,6.13 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/359634/613-k,TRUE,6-13-k
6.14 K,6.14 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/360979/614-k,TRUE,6-14-k
6.15 K,6.15 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/361858/615-k,TRUE,6-15-k
6.16,6.16,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/363173/616,TRUE,6-16
6.17 S,6.17 S,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/364226/617-s,TRUE,6-17-s
6.18 H,6.18 H,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/365534/618-h,TRUE,6-18-h
6.19 H,6.19 H,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/366602/619-h,TRUE,6-19-h
6.20 D,6.20 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/367825/620-d,TRUE,6-20-d
6.21 D,6.21 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/368616/621-d,TRUE,5-21-d
6.22 D,6.22 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/369997/622-d,TRUE,6-22-d
6.23 D,6.23 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/371038/623-d,TRUE,6-23-d
6.24 D,6.24 D,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/372497/624-d,TRUE,6-24-d
6.25,6.25,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/373535/625,TRUE,6-25
6.26,6.26,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/374711/626,TRUE,6-26
6.27 M,6.27 M,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/375699/627-m,TRUE,6-27-m
6.28,6.28,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/376989/628,TRUE,6-28
6.29,6.29,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/377956/629,TRUE,6-29
Interlude – Embria,Interlude – Embria,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/378984/interlude-embria,TRUE,interlude-embria
6.30,6.30,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/382490/630,TRUE,6-30
6.31,6.31,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/383960/631,TRUE,6-31
6.32,6.32,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/384972/632,TRUE,6-32
6.33 E,6.33 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/386158/633-e,TRUE,6-33-e
6.34 E,6.34 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/387097/634-e,TRUE,6-34-e
Interlude – Numbtongue (Pt.1),Interlude – Numbtongue (Pt.1),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/388434/interlude-numbtongue-pt1,TRUE,interlude-numbtongue-pt-1
Interlude – Numbtongue (Pt.2),Interlude – Numbtongue (Pt.2),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/389297/interlude-numbtongue-pt2,TRUE,interlude-numbtongue-pt-2
6.35,6.35,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/390810/635,TRUE,6-35
6.36 E,6.36 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/391795/636-e,TRUE,6-36-e
6.37 E,6.37 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/393423/637-e,TRUE,6-37-e
6.38,6.38,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/394397/638,TRUE,6-38
6.39,6.39,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/395834/639,TRUE,6-39
6.40 E,6.40 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/396684/640-e,TRUE,6-40-e
6.41 E,6.41 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/397906/641-e,TRUE,6-41-e
Interlude – Two Rats,Interlude – Two Rats,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/398635/interlude-two-rats,TRUE,interlude-two-rats
Interlude – Rufelt,Interlude – Rufelt,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/400027/interlude-rufelt,TRUE,interlude-rufelt
6.42 E,6.42 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/401244/642-e,TRUE,6-42-e
6.43 E,6.43 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/402468/643-e,TRUE,6-43-e
6.44 E,6.44 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/403409/644-e,TRUE,6-44-e
6.45 E,6.45 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/404608/645-e,TRUE,6-45-e
6.46 E,6.46 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/406724/646-e,TRUE,6-46-e
6.47 E,6.47 E,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/407904/647-e,TRUE,6-47-e
6.48 T,6.48 T,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/413523/648-t,TRUE,6-48-t
6.49,6.49,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/414661/649,TRUE,6-49
6.50 I,6.50 I,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/415542/650-i,TRUE,6-50-i
6.51 A,6.51 A,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/416950/651-a,TRUE,6-51-a
6.52 K,6.52 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/417803/652-k,TRUE,6-52-k
6.53 K,6.53 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/419355/653-k,TRUE,6-53-k
6.54 K,6.54 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/420464/654-k,TRUE,6-54-k
6.55 K,6.55 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/421960/655-k,TRUE,6-55-k
Interlude – The Titan’s Question,Interlude – The Titan’s Question,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/422942/interlude-the-titans-question,TRUE,interlude-the-titans-question
6.56,6.56,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/424374/656,TRUE,6-56
6.57,6.57,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/425381/657,TRUE,6-57
6.58,6.58,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/426896/658,TRUE,6-58
6.59,6.59,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/428058/659,TRUE,6-59
6.60,6.60,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/429622/660,TRUE,6-60
Interlude – Talia,Interlude – Talia,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/430772/interlude-talia,TRUE,interlude-talia
6.61 L,6.61 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/432343/661-l,TRUE,6-61-l
6.62 L,6.62 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/433453/662-l,TRUE,6-62-l
Interlude – Foliana,Interlude – Foliana,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/434900/interlude-foliana,TRUE,interlude-foliana
6.63 P,6.63 P,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/435846/663-p,TRUE,6-63-p
6.64,6.64,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/437190/664,TRUE,6-64
6.65,6.65,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/438146/665,TRUE,6-65
6.66 H,6.66 H,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/438317/666-h,TRUE,6-66-h
6.67,6.67,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/440490/667,TRUE,6-67
6.68,6.68,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/441670/668,TRUE,6-68
7.00,7.00,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/448265/700,TRUE,7-00
7.01,7.01,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/449850/701,TRUE,7-01
7.02,7.02,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/450852/702,TRUE,7-02
7.03,7.03,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/452387/703,TRUE,7-03
Mini Chapter #1,Mini Stories – Crabs and Drinks,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/452389/mini-stories-crabs-and-drinks,FALSE,mini-stories-crabs-and-drinks
7.04,7.04,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/453178/704,TRUE,7-04
Interlude – Queens and Dragons,Interlude – Queens and Dragons,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/455142/interlude-queens-and-dragons,TRUE,interlude-queens-and-dragons
7.05 P,7.05 P,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/456330/705-p,TRUE,7-05-p
7.06,7.06,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/457750/706,TRUE,7-06
7.07,7.07,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/458852/707,TRUE,7-07
7.08 K,7.08 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/460279/708-k,TRUE,7-08-k
7.09 K,7.09 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/461537/709-k,TRUE,7-09-k
7.10 K,7.10 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/463184/710-k,TRUE,7-10-k
7.11,7.11,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/464051/711,TRUE,7-11
Interlude – Dancing and Brawling,Interlude – Dancing and Brawling,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/464354/interlude-dancing-and-brawling,TRUE,interlude-dancing-and-brawling
Interlude – Chocolate Gold,Interlude – Chocolate Gold,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/464777/interlude-chocolate-gold,TRUE,interlude-chocolate-gold
Interlude – Chess and Ships,Interlude – Chess and Ships,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/465151/interlude-chess-and-ships,TRUE,interlude-chess-and-ships
Interlude – Chocolate Alchemy,Interlude – Chocolate Alchemy,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/465547/interlude-chocolate-alchemy,TRUE,interlude-chocolate-alchemy
Interlude – Lifting Ants,Interlude – Lifting Ants,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/465902/interlude-lifting-ants,TRUE,interlude-lifting-ants
Interlude – Burning Alcohol,Interlude – Burning Alcohol,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/466170/interlude-burning-alcohol,TRUE,interlude-burning-alcohol
Interlude – The Hangover After,Interlude – The Hangover After,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/468461/interlude-the-hangover-after,TRUE,interlude-the-hangover-after
7.12 G,7.12 G,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/469503/712-g,TRUE,7-12-g
7.13 K,7.13 K,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/471070/713-k,TRUE,7-13-k
Mating Rituals Pt.2,Mating Rituals Pt.2,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/472057/mating-rituals-pt2,TRUE,mating-rituals-pt-2
7.14 T,7.14 T,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/474277/714-t,TRUE,7-14-t
7.15 R,7.15 R,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/475517/715-r,TRUE,7-15-r
7.16 L,7.16 L,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/477484/716-l,TRUE,7-16-l
7.17 S,7.17 S,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/484424/717-s,TRUE,7-17-s
7.18 M,7.18 M,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/485802/718-m,TRUE,7-18-m
Interlude – Strategists at Sea (Pt. 1),Interlude – Strategists at Sea (Pt. 1),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/487748/interlude-strategists-at-sea-pt-1,TRUE,interlude-strategists-at-sea-pt-1
Interlude – Strategists at Sea (Pt. 2),Interlude – Strategists at Sea (Pt. 2),https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/489231/interlude-strategists-at-sea-pt-2,TRUE,interlude-strategists-at-sea-pt-2
7.19,7.19,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/491048/719,TRUE,7-19
7.20,7.20,https://www.royalroad.com/fiction/10073/the-wandering-inn/chapter/492530/720,TRUE,7-20
